Code,SampleDate,N,PMMoV,CaseCount,PopulationSize,Flow,OneVaxCount,FullVaxCount,CaseCount_Lag1,CaseCount_Lag2,CaseCount_Lead1,CaseCount_Lead2,N_Lag1,N_Lag2,PMMoV_Lag1,PMMoV_Lag2,Flow_Lag1,Flow_Lag2
HT,7/31/2022,0.99581243,3864786640,0.00280442,17829,2.08,0.637444613,0.609905211,0.001794829,0.001570475,0.002860508,0.002636155,1.581408258,1.261186483,67385452720,1.61E+11,2.01,2.32
HT,8/21/2022,1.347818927,1.14E+11,0.002860508,17829,2.071,0.639127265,0.610466095,0.00280442,0.001794829,0.002636155,0.001514387,0.99581243,1.581408258,3864786640,67385452720,2.08,2.01
HT,8/28/2022,0.810538059,37393014128,0.002636155,17829,1.94,0.639463795,0.610690448,0.002860508,0.00280442,0.001514387,0.00140221,1.347818927,0.99581243,1.14E+11,3864786640,2.071,2.08
HT,9/11/2022,1.798676238,49784853320,0.001514387,17829,2.31,0.639744237,0.611195244,0.002636155,0.002860508,0.00140221,0.000953503,0.810538059,1.347818927,37393014128,1.14E+11,1.94,2.071
HT,9/18/2022,0.906339998,25604433319,0.00140221,17829,1.948,0.640192944,0.611531774,0.001514387,0.002636155,0.000953503,0.001346121,1.798676238,0.810538059,49784853320,37393014128,2.31,1.94
HT,9/25/2022,0.550809775,46239089827,0.000953503,17829,1.79,0.640585563,0.611700039,0.00140221,0.001514387,0.001346121,0.001626563,0.906339998,1.798676238,25604433319,49784853320,1.948,2.31
HT,10/2/2022,1.84858893,1.31E+11,0.001346121,17829,1.72,0.640809916,0.612092658,0.000953503,0.00140221,0.001626563,0.000448707,0.550809775,0.906339998,46239089827,25604433319,1.79,1.948
HY,5/1/2022,6.569461486,211014885.3,0.002370965,5483,0.299,0.424037935,0.395951122,0.000729528,0.000547146,0.004012402,0.002006201,10.57828989,1.41547419,4042144.814,9518970.732,0.245,0.249
HY,5/8/2022,12.83354102,1824182.906,0.004012402,5483,0.276,0.424402699,0.396498267,0.002370965,0.000729528,0.002006201,0.001459055,6.569461486,10.57828989,211014885.3,4042144.814,0.299,0.245
HY,5/15/2022,2.721462398,37648911.54,0.002006201,5483,0.33,0.424585081,0.397045413,0.004012402,0.002370965,0.001459055,0.000729528,12.83354102,6.569461486,1824182.906,211014885.3,0.276,0.299
HY,5/22/2022,15.18035804,63900832.95,0.001459055,5483,0.248,0.425861755,0.397410177,0.002006201,0.004012402,0.000729528,0.000182382,2.721462398,12.83354102,37648911.54,1824182.906,0.33,0.276
HY,5/29/2022,7.374256916,84828986.87,0.000729528,5483,0.292,0.4264089,0.397774941,0.001459055,0.002006201,0.000182382,0.001094291,15.18035804,2.721462398,63900832.95,37648911.54,0.248,0.33
HY,6/5/2022,1.823671348,33338529.47,0.000182382,5483,0.304,0.426591282,0.397774941,0.000729528,0.001459055,0.001094291,0.00091191,7.374256916,15.18035804,84828986.87,63900832.95,0.292,0.248
HY,6/12/2022,9.316479398,25695385.06,0.001094291,5483,0.305,0.427138428,0.398504468,0.000182382,0.000729528,0.00091191,0.00091191,1.823671348,7.374256916,33338529.47,84828986.87,0.304,0.292
HY,6/19/2022,13.75359904,29635596.95,0.00091191,5483,0.437,0.427867955,0.398869232,0.001094291,0.000182382,0.00091191,0.000547146,9.316479398,1.823671348,25695385.06,33338529.47,0.305,0.304
HY,6/26/2022,3.85504474,39895797552,0.00091191,5483,0.281,0.427867955,0.399051614,0.00091191,0.001094291,0.000547146,0.001823819,13.75359904,9.316479398,29635596.95,25695385.06,0.437,0.305
HY,7/3/2022,1.108356437,30514948189,0.000547146,5483,0.271,0.428415101,0.399416378,0.00091191,0.00091191,0.001823819,0.001641437,3.85504474,13.75359904,39895797552,29635596.95,0.281,0.437
HY,7/10/2022,1.395720233,18728454468,0.001823819,5483,0.305,0.428597483,0.400328287,0.000547146,0.00091191,0.001641437,0.001459055,1.108356437,3.85504474,30514948189,39895797552,0.271,0.281
HY,7/17/2022,3.998740162,1.61E+11,0.001641437,5483,0.3,0.428779865,0.400328287,0.001823819,0.000547146,0.001459055,0.001641437,1.395720233,1.108356437,18728454468,30514948189,0.305,0.271
HY,7/31/2022,9.489596101,28741591772,0.001459055,5483,0.301,0.429874156,0.401604961,0.001641437,0.001823819,0.001641437,0.002370965,3.998740162,1.395720233,1.61E+11,18728454468,0.3,0.305
HY,8/7/2022,2.232019577,75324297240,0.001641437,5483,0.267,0.430421302,0.401604961,0.001459055,0.001641437,0.002370965,0.002006201,9.489596101,3.998740162,28741591772,1.61E+11,0.301,0.3
HY,8/14/2022,4.241680817,72066960280,0.002370965,5483,0.274,0.430968448,0.401787343,0.001641437,0.001459055,0.002006201,0.000729528,2.232019577,9.489596101,75324297240,28741591772,0.267,0.301
HY,8/21/2022,2.407734395,32126590636,0.002006201,5483,0.306,0.432062739,0.402699252,0.002370965,0.001641437,0.000729528,0.00091191,4.241680817,2.232019577,72066960280,75324297240,0.274,0.267
HY,8/28/2022,0.469537511,42272021720,0.000729528,5483,0.245,0.432245121,0.403064016,0.002006201,0.002370965,0.00091191,0.00091191,2.407734395,4.241680817,32126590636,72066960280,0.306,0.274
HY,9/4/2022,0.847343795,1.26E+11,0.00091191,5483,0.23,0.432245121,0.403246398,0.000729528,0.002006201,0.00091191,0.000547146,0.469537511,2.407734395,42272021720,32126590636,0.245,0.306
HY,9/11/2022,12.55439361,1.61E+11,0.00091191,5483,0.274,0.432792267,0.403611162,0.00091191,0.000729528,0.000547146,0.000547146,0.847343795,0.469537511,1.26E+11,42272021720,0.23,0.245
HY,9/18/2022,1.389205411,47632576023,0.000547146,5483,0.242,0.432974649,0.403611162,0.00091191,0.00091191,0.000547146,0.00091191,12.55439361,0.847343795,1.61E+11,1.26E+11,0.274,0.23
HY,9/25/2022,0.247734457,45834493130,0.000547146,5483,0.214,0.433339413,0.403611162,0.000547146,0.00091191,0.00091191,0.000182382,1.389205411,12.55439361,47632576023,1.61E+11,0.242,0.274
HY,10/2/2022,3.471039871,40129402596,0.00091191,5483,0.215,0.433339413,0.403611162,0.000547146,0.000547146,0.000182382,0.001094291,0.247734457,1.389205411,45834493130,47632576023,0.214,0.242
HY,10/9/2022,0.776044753,45763308360,0.000182382,5483,0.223,0.433339413,0.404158307,0.00091191,0.000547146,0.001094291,0.000182382,3.471039871,0.247734457,40129402596,45834493130,0.215,0.214
IF,4/24/2022,0.582461741,1496787.723,0.002703265,9618,4.1,0.556560616,0.536805989,0.000935745,0.00062383,0.002183406,0.00239135,0.279764953,0.464360118,1535035.922,1450100.045,2.3,2.75
IF,5/1/2022,1.239751442,62884299.14,0.002183406,9618,3.8,0.557080474,0.537845706,0.002703265,0.000935745,0.00239135,0.003535038,0.582461741,0.279764953,1496787.723,1535035.922,4.1,2.3
IF,5/8/2022,2.614678164,1816435.6,0.00239135,9618,3.4,0.557496361,0.538157621,0.002183406,0.002703265,0.003535038,0.003742982,1.239751442,0.582461741,62884299.14,1496787.723,3.8,4.1
IF,5/15/2022,1.268965784,23679557.58,0.003535038,9618,3.15,0.558224163,0.53867748,0.00239135,0.002183406,0.003742982,0.003223123,2.614678164,1.239751442,1816435.6,62884299.14,3.4,3.8
IF,5/22/2022,1.52993897,32469336.5,0.003742982,9618,2.545,0.558847993,0.539405282,0.003535038,0.00239135,0.003223123,0.002807236,1.268965784,2.614678164,23679557.58,1816435.6,3.15,3.4
IF,5/29/2022,0.250564105,13581458.36,0.003223123,9618,2.8,0.55926388,0.53992514,0.003742982,0.003535038,0.002807236,0.002495321,1.52993897,1.268965784,32469336.5,23679557.58,2.545,3.15
IF,6/5/2022,1.588363958,45321098.76,0.002807236,9618,2.95,0.559887711,0.540652942,0.003223123,0.003742982,0.002495321,0.002703265,0.250564105,1.52993897,13581458.36,32469336.5,2.8,2.545
IF,6/12/2022,1.147733035,20720712.72,0.002495321,9618,1.51,0.560303597,0.540964858,0.002807236,0.003223123,0.002703265,0.001871491,1.588363958,0.250564105,45321098.76,13581458.36,2.95,2.8
IF,6/19/2022,1.065929961,16556884.56,0.002703265,9618,1.55,0.560511541,0.541484716,0.002495321,0.002807236,0.001871491,0.002183406,1.147733035,1.588363958,20720712.72,45321098.76,1.51,2.95
IF,6/26/2022,1.429342589,11481387905,0.001871491,9618,1.2,0.560823456,0.541900603,0.002703265,0.002495321,0.002183406,0.003431067,1.065929961,1.147733035,16556884.56,20720712.72,1.55,1.51
IF,7/3/2022,1.528793781,41631760355,0.002183406,9618,1.205,0.561031399,0.542108546,0.001871491,0.002703265,0.003431067,0.00301518,1.429342589,1.065929961,11481387905,16556884.56,1.2,1.55
IF,7/10/2022,1.797371935,30656465400,0.003431067,9618,1.55,0.561447286,0.542420462,0.002183406,0.001871491,0.00301518,0.002703265,1.528793781,1.429342589,41631760355,11481387905,1.205,1.2
IF,7/17/2022,2.010906596,1.61E+11,0.00301518,9618,1.665,0.562071117,0.543044292,0.003431067,0.002183406,0.002703265,0.001351632,1.797371935,1.528793781,30656465400,41631760355,1.55,1.205
IF,7/24/2022,1.472965603,4304095318,0.002703265,9618,1.905,0.56227906,0.543252235,0.00301518,0.003431067,0.001351632,0.001975463,2.010906596,1.797371935,1.61E+11,30656465400,1.665,1.55
IF,7/31/2022,2.384415071,31647708536,0.001351632,9618,1.15,0.562798919,0.543356207,0.002703265,0.00301518,0.001975463,0.00301518,1.472965603,2.010906596,4304095318,1.61E+11,1.905,1.665
IF,8/7/2022,3.164357538,83035230580,0.001975463,9618,0.95,0.563110834,0.543668122,0.001351632,0.002703265,0.00301518,0.00062383,2.384415071,1.472965603,31647708536,4304095318,1.15,1.905
IF,8/14/2022,2.314574571,20549489770,0.00301518,9618,1.2,0.563526721,0.543980037,0.001975463,0.001351632,0.00062383,0.001975463,3.164357538,2.384415071,83035230580,31647708536,0.95,1.15
IF,8/21/2022,0.985874716,29467565042,0.00062383,9618,1.2,0.563734664,0.544291953,0.00301518,0.001975463,0.001975463,0.002183406,2.314574571,3.164357538,20549489770,83035230580,1.2,0.95
IF,8/28/2022,0.749325237,53673940080,0.001975463,9618,0.8,0.564046579,0.544499896,0.00062383,0.00301518,0.002183406,0.002807236,0.985874716,2.314574571,29467565042,20549489770,1.2,1.2
IF,9/4/2022,2.151573896,79466592640,0.002183406,9618,0.7,0.564358494,0.544603868,0.001975463,0.00062383,0.002807236,0.003846954,0.749325237,0.985874716,53673940080,29467565042,0.8,1.2
IF,9/11/2022,2.318952694,60592159316,0.002807236,9618,0.36,0.564358494,0.544707839,0.002183406,0.001975463,0.003846954,0.002183406,2.151573896,0.749325237,79466592640,53673940080,0.7,0.8
IF,9/18/2022,2.382376105,23516273549,0.003846954,9618,0.825,0.564566438,0.544915783,0.002807236,0.002183406,0.002183406,0.001559576,2.318952694,2.151573896,60592159316,79466592640,0.36,0.7
IF,9/25/2022,2.871287475,52633339703,0.002183406,9618,0.81,0.565606155,0.545123726,0.003846954,0.002807236,0.001559576,0.001663548,2.382376105,2.318952694,23516273549,60592159316,0.825,0.36
IF,10/2/2022,2.120586239,48341435707,0.001559576,9618,0.775,0.565606155,0.545123726,0.002183406,0.003846954,0.001663548,0.001039717,2.871287475,2.382376105,52633339703,23516273549,0.81,0.825
IF,10/9/2022,1.809569488,47601233242,0.001663548,9618,0.75,0.566229985,0.54533167,0.001559576,0.002183406,0.001039717,0.001247661,2.120586239,2.871287475,48341435707,52633339703,0.775,0.81
LB,4/24/2022,36.24105133,1450100.045,0.002163332,1849,0.048,0.7203894,0.695511087,0.002163332,0.000540833,0.000540833,0.001081666,7.420667965,7.088484785,1450100.045,1450100.045,0.0495,0.048
LB,5/1/2022,15.6964125,2113528.958,0.000540833,1849,0.052,0.7203894,0.695511087,0.002163332,0.002163332,0.001081666,0.001622499,36.24105133,7.420667965,1450100.045,1450100.045,0.048,0.0495
LB,5/8/2022,17.03863017,1450100.045,0.001081666,1849,0.049,0.7203894,0.695511087,0.000540833,0.002163332,0.001622499,0.000540833,15.6964125,36.24105133,2113528.958,1450100.045,0.052,0.048
LB,5/15/2022,24.71777901,92991587.04,0.001622499,1849,0.0475,0.720930233,0.696592753,0.001081666,0.000540833,0.000540833,0.003244997,17.03863017,15.6964125,1450100.045,2113528.958,0.049,0.052
LB,5/22/2022,3.643594974,96162057.82,0.000540833,1849,0.051,0.721471065,0.697674419,0.001622499,0.001081666,0.003244997,0.000540833,24.71777901,17.03863017,92991587.04,1450100.045,0.0475,0.049
LB,5/29/2022,9.612586203,64021220.67,0.003244997,1849,0.053,0.721471065,0.698756084,0.000540833,0.001622499,0.000540833,0.001081666,3.643594974,24.71777901,96162057.82,92991587.04,0.051,0.0475
LB,6/5/2022,1.99861694,68124321.55,0.000540833,1849,0.057,0.722552731,0.699296917,0.003244997,0.000540833,0.001081666,0.001622499,9.612586203,3.643594974,64021220.67,96162057.82,0.053,0.051
LB,6/12/2022,1.407573838,41842879.33,0.001081666,1849,0.0625,0.722552731,0.699296917,0.000540833,0.003244997,0.001622499,0.000540833,1.99861694,9.612586203,68124321.55,64021220.67,0.057,0.053
LB,6/19/2022,5.821799805,25389977.83,0.001622499,1849,0.058,0.722552731,0.699296917,0.001081666,0.000540833,0.000540833,0.001622499,1.407573838,1.99861694,41842879.33,68124321.55,0.0625,0.057
LB,6/26/2022,30.42128744,8236525395,0.000540833,1849,0.049,0.723634397,0.699296917,0.001622499,0.001081666,0.001622499,0.001081666,5.821799805,1.407573838,25389977.83,41842879.33,0.058,0.0625
LB,7/3/2022,0.928539594,14926454920,0.001622499,1849,0.654,0.725797729,0.69983775,0.000540833,0.001622499,0.001081666,0.003244997,30.42128744,5.821799805,8236525395,25389977.83,0.049,0.058
LB,7/17/2022,1.244955339,1.61E+11,0.001081666,1849,0.056,0.727420227,0.69983775,0.001622499,0.000540833,0.003244997,0.001081666,0.928539594,30.42128744,14926454920,8236525395,0.654,0.049
LB,7/24/2022,1.288550678,11306306940,0.003244997,1849,0.3365,0.729583559,0.69983775,0.001081666,0.001622499,0.001081666,0.000540833,1.244955339,0.928539594,1.61E+11,14926454920,0.056,0.654
LB,8/14/2022,2.377919508,47126960200,0.001081666,1849,0.057,0.732287723,0.702001082,0.003244997,0.001081666,0.000540833,0.001081666,1.288550678,1.244955339,11306306940,1.61E+11,0.3365,0.056
LB,8/21/2022,1.335365409,66505044320,0.000540833,1849,0.0595,0.732287723,0.703082747,0.001081666,0.003244997,0.001081666,0.000540833,2.377919508,1.288550678,47126960200,11306306940,0.057,0.3365
LB,8/28/2022,0.334059183,40375452000,0.001081666,1849,0.056,0.732828556,0.70362358,0.000540833,0.001081666,0.000540833,0.001081666,1.335365409,2.377919508,66505044320,47126960200,0.0595,0.057
LB,9/4/2022,19.00400605,1.61E+11,0.000540833,1849,0.059,0.733369389,0.704705246,0.001081666,0.000540833,0.001081666,0.000540833,0.334059183,1.335365409,40375452000,66505044320,0.056,0.0595
LB,10/2/2022,10.01553816,74792710850,0.001081666,1849,0.0465,0.733910222,0.704705246,0.000540833,0.000540833,0.000540833,0.000540833,50.96271239,0.536104943,50282096850,24566741153,0.06,0.051
LB,10/9/2022,12.12851612,40422696022,0.000540833,1849,0.0485,0.733910222,0.704705246,0.001081666,0.000540833,0.000540833,0.000540833,10.01553816,50.96271239,74792710850,50282096850,0.0465,0.06
LF,4/24/2022,1.71790605,9180667.577,0.001505303,14615,1.5395,0.540472118,0.516045159,0.000821074,0.000547383,0.0023948,0.002326377,0.700416831,1.122609812,3105252.343,1450100.045,1.612,1.5405
LF,5/1/2022,2.002874138,20615661.03,0.0023948,14615,1.772,0.540745809,0.516455696,0.001505303,0.000821074,0.002326377,0.00335272,1.71790605,0.700416831,9180667.577,3105252.343,1.5395,1.612
LF,5/8/2022,1.052232515,5397863.068,0.002326377,14615,1.65,0.541293192,0.516866233,0.0023948,0.001505303,0.00335272,0.001231611,2.002874138,1.71790605,20615661.03,9180667.577,1.772,1.5395
LF,5/15/2022,1.652750211,68016769.96,0.00335272,14615,2.28,0.541566883,0.517208348,0.002326377,0.0023948,0.001231611,0.001026343,1.052232515,2.002874138,5397863.068,20615661.03,1.65,1.772
LF,5/22/2022,1.081440943,92661843.03,0.001231611,14615,1.95,0.54197742,0.517960999,0.00335272,0.002326377,0.001026343,0.001026343,1.652750211,1.052232515,68016769.96,5397863.068,2.28,1.65
LF,5/29/2022,1.415672411,14763384.08,0.001026343,14615,1.92,0.54245638,0.51823469,0.001231611,0.00335272,0.001026343,0.002463223,1.081440943,1.652750211,92661843.03,68016769.96,1.95,2.28
LF,6/5/2022,1.068041796,134159401.4,0.001026343,14615,6.135,0.542730072,0.518576805,0.001026343,0.001231611,0.002463223,0.001710571,1.415672411,1.081440943,14763384.08,92661843.03,1.92,1.95
LF,6/12/2022,1.035330749,32114192.33,0.002463223,14615,1.47,0.543140609,0.519124187,0.001026343,0.001026343,0.001710571,0.001505303,1.068041796,1.415672411,134159401.4,14763384.08,6.135,1.92
LF,6/19/2022,2.265641626,28631846.55,0.001710571,14615,1.39,0.543551146,0.519603147,0.002463223,0.001026343,0.001505303,0.001778994,1.035330749,1.068041796,32114192.33,134159401.4,1.47,6.135
LF,6/26/2022,1.023295562,14521342670,0.001505303,14615,2.0615,0.544030106,0.519739993,0.001710571,0.002463223,0.001778994,0.001984263,2.265641626,1.035330749,28631846.55,32114192.33,1.39,1.47
LF,7/3/2022,1.151505131,33297256557,0.001778994,14615,1.88,0.544645912,0.519945262,0.001505303,0.001710571,0.001984263,0.003147451,1.023295562,2.265641626,14521342670,28631846.55,2.0615,1.39
LF,7/10/2022,1.330592972,24587293109,0.001984263,14615,1.53,0.545124872,0.520218953,0.001778994,0.001505303,0.003147451,0.002600068,1.151505131,1.023295562,33297256557,14521342670,1.88,2.0615
LF,7/17/2022,1.281145311,1.61E+11,0.003147451,14615,1.52,0.545740677,0.520492645,0.001984263,0.001778994,0.002600068,0.004584331,1.330592972,1.151505131,24587293109,33297256557,1.53,1.88
LF,7/24/2022,1.124311452,10620203394,0.002600068,14615,1.3005,0.54628806,0.520903182,0.003147451,0.001984263,0.004584331,0.002463223,1.281145311,1.330592972,1.61E+11,24587293109,1.52,1.53
LF,7/31/2022,1.283423073,9043022138,0.004584331,14615,1.209,0.54676702,0.521176873,0.002600068,0.003147451,0.002463223,0.001847417,1.124311452,1.281145311,10620203394,1.61E+11,1.3005,1.52
LF,8/7/2022,2.267782887,51303929080,0.002463223,14615,1.122,0.54724598,0.521518987,0.004584331,0.002600068,0.001847417,0.001847417,1.283423073,1.124311452,9043022138,10620203394,1.209,1.3005
LF,8/14/2022,0.85144677,14963975085,0.001847417,14615,1.1,0.547656517,0.52206637,0.002463223,0.004584331,0.001847417,0.000821074,2.267782887,1.283423073,51303929080,9043022138,1.122,1.209
LF,8/21/2022,3.034361801,42639696122,0.001847417,14615,1.11,0.547861786,0.522271639,0.001847417,0.002463223,0.000821074,0.00095792,0.85144677,2.267782887,14963975085,51303929080,1.1,1.122
LF,8/28/2022,1.395309649,45974340530,0.000821074,14615,1.0185,0.548409169,0.52254533,0.001847417,0.001847417,0.00095792,0.001300034,3.034361801,0.85144677,42639696122,14963975085,1.11,1.1
LF,9/4/2022,0.955681325,54357558560,0.00095792,14615,0.99,0.548751283,0.522613753,0.000821074,0.001847417,0.001300034,0.001163189,1.395309649,3.034361801,45974340530,42639696122,1.0185,1.11
LF,9/11/2022,0.564822067,1.57E+11,0.001300034,14615,0.959,0.549093397,0.522819022,0.00095792,0.000821074,0.001163189,0.002052686,0.955681325,1.395309649,54357558560,45974340530,0.99,1.0185
LF,9/18/2022,1.648479476,35163526797,0.001163189,14615,0.96,0.549367089,0.523092713,0.001300034,0.00095792,0.002052686,0.000889497,0.564822067,0.955681325,1.57E+11,54357558560,0.959,0.99
LF,9/25/2022,0.830869319,13645963009,0.002052686,14615,0.938,0.549503934,0.523229559,0.001163189,0.001300034,0.000889497,0.001094766,1.648479476,0.564822067,35163526797,1.57E+11,0.96,0.959
LF,10/2/2022,0.765726355,18277064147,0.000889497,14615,0.95,0.549777626,0.52350325,0.002052686,0.001163189,0.001094766,0.000752651,0.830869319,1.648479476,13645963009,35163526797,0.938,0.96
LF,10/9/2022,0.604341949,31098516343,0.001094766,14615,0.894,0.550393431,0.523776941,0.000889497,0.002052686,0.000752651,0.001847417,0.765726355,0.830869319,18277064147,13645963009,0.95,0.938
LS,4/24/2022,1.623170213,3916943.862,0.001214034,8237,0.918,0.593662741,0.572902756,0.001578245,0.000485614,0.000971227,0.000971227,0.359785518,0.10979034,7488705.041,7667523.291,0.915,0.884
